Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,ligation_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,TISSUE,intentional_duplicate (run),dangling_references (run)
SRR10114896,RAD-Seq,assembly,173,43150175,PRJNA563695,SAMN12742951,Model organism or animal,14280473,RUTGERS,2016-05-18,public,"sra,run.zq,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844351,Illumina HiSeq 2500,not applicable,L3302,SINGLE,Reduced Representation,GENOMIC,L3302,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_166_L3302,female,SRP220170,tail fin,,
SRR10114897,RAD-Seq,assembly,173,47090957,PRJNA563695,SAMN12742950,Model organism or animal,15174420,RUTGERS,2016-05-18,public,"sra,bam,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844350,Illumina HiSeq 2500,not applicable,L3301,SINGLE,Reduced Representation,GENOMIC,L3301,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_165_L3301,male,SRP220170,tail fin,,
SRR10114898,RAD-Seq,assembly,173,53496202,PRJNA563695,SAMN12742949,Model organism or animal,16620566,RUTGERS,2016-05-17,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844349,Illumina HiSeq 2500,not applicable,L3300,SINGLE,Reduced Representation,GENOMIC,L3300,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_164_L3300,not applicable,SRP220170,tail fin,,
SRR10114899,RAD-Seq,assembly,173,42796593,PRJNA563695,SAMN12742948,Model organism or animal,14330207,RUTGERS,2016-05-17,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844348,Illumina HiSeq 2500,not applicable,L3299,SINGLE,Reduced Representation,GENOMIC,L3299,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_163_L3299,male,SRP220170,tail fin,,
SRR10114900,RAD-Seq,assembly,143,111885944,PRJNA563695,SAMN12742472,Model organism or animal,39188735,RUTGERS,2015-06-14,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844347,Illumina HiSeq 2500,not applicable,L2626,SINGLE,Reduced Representation,GENOMIC,L2626,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_362714_L2626,male,SRP220170,tail fin,,
SRR10114901,RAD-Seq,assembly,173,38310628,PRJNA563695,SAMN12742947,Model organism or animal,13103199,RUTGERS,2016-05-17,public,"bam,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844346,Illumina HiSeq 2500,not applicable,L3298,SINGLE,Reduced Representation,GENOMIC,L3298,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_162_L3298,male,SRP220170,tail fin,,
SRR10114902,RAD-Seq,assembly,173,57190591,PRJNA563695,SAMN12742946,Model organism or animal,17454909,RUTGERS,2016-05-17,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844345,Illumina HiSeq 2500,not applicable,L3297,SINGLE,Reduced Representation,GENOMIC,L3297,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_161_L3297,male,SRP220170,tail fin,,
SRR10114903,RAD-Seq,assembly,173,66204346,PRJNA563695,SAMN12742945,Model organism or animal,19759747,RUTGERS,2016-05-17,public,"bam,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844344,Illumina HiSeq 2500,not applicable,L3296,SINGLE,Reduced Representation,GENOMIC,L3296,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_159_L3296,male,SRP220170,tail fin,,
SRR10114904,RAD-Seq,assembly,173,29233468,PRJNA563695,SAMN12742944,Model organism or animal,11200413,RUTGERS,2016-05-17,public,"bam,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844343,Illumina HiSeq 2500,not applicable,L3295,SINGLE,Reduced Representation,GENOMIC,L3295,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_152_L3295,female,SRP220170,tail fin,,
SRR10114905,RAD-Seq,assembly,173,27427022,PRJNA563695,SAMN12742943,Model organism or animal,10648248,RUTGERS,2016-05-17,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844342,Illumina HiSeq 2500,not applicable,L3294,SINGLE,Reduced Representation,GENOMIC,L3294,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_149_L3294,not applicable,SRP220170,tail fin,,
SRR10114906,RAD-Seq,assembly,173,37779933,PRJNA563695,SAMN12742942,Model organism or animal,13103615,RUTGERS,2016-05-17,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844341,Illumina HiSeq 2500,not applicable,L3293,SINGLE,Reduced Representation,GENOMIC,L3293,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_147_L3293,female,SRP220170,tail fin,,
SRR10114907,RAD-Seq,assembly,173,47158054,PRJNA563695,SAMN12742941,Model organism or animal,14946777,RUTGERS,2016-05-17,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844340,Illumina HiSeq 2500,not applicable,L3292,SINGLE,Reduced Representation,GENOMIC,L3292,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_146_L3292,male,SRP220170,tail fin,,
SRR10114908,RAD-Seq,assembly,173,54230050,PRJNA563695,SAMN12742940,Model organism or animal,16884281,RUTGERS,2016-05-17,public,"run.zq,bam,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6844339,Illumina HiSeq 2500,not applicable,L3291,SINGLE,Reduced Representation,GENOMIC,L3291,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_145_L3291,not applicable,SRP220170,tail fin,,
SRR10114909,RAD-Seq,assembly,173,22003061,PRJNA563695,SAMN12742927,Model organism or animal,9305515,RUTGERS,2017-05-18,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844338,Illumina HiSeq 2500,not applicable,L3236,SINGLE,Reduced Representation,GENOMIC,L3236,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_108_L3236,not applicable,SRP220170,tail fin,,
SRR10114910,RAD-Seq,assembly,173,63228663,PRJNA563695,SAMN12742926,Model organism or animal,18657612,RUTGERS,2017-05-18,public,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844337,Illumina HiSeq 2500,not applicable,L3235,SINGLE,Reduced Representation,GENOMIC,L3235,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_109_L3235,male,SRP220170,tail fin,,
SRR10114911,RAD-Seq,assembly,143,71837291,PRJNA563695,SAMN12742471,Model organism or animal,29139852,RUTGERS,2015-06-14,public,"bam,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844336,Illumina HiSeq 2500,not applicable,L2625,SINGLE,Reduced Representation,GENOMIC,L2625,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_371825_L2625,male,SRP220170,tail fin,,
SRR10114912,RAD-Seq,assembly,143,196521566,PRJNA563695,SAMN12742426,Model organism or animal,54517492,RUTGERS,2012-05-10,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844335,Illumina HiSeq 2500,not applicable,L2579,SINGLE,Reduced Representation,GENOMIC,L2579,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL12_180_L2579,not applicable,SRP220170,tail fin,,
SRR10114913,RAD-Seq,assembly,173,38298718,PRJNA563695,SAMN12742925,Model organism or animal,13077702,RUTGERS,2016-05-14,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844334,Illumina HiSeq 2500,not applicable,L3231,SINGLE,Reduced Representation,GENOMIC,L3231,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_090_L3231,not applicable,SRP220170,tail fin,,
SRR10114914,RAD-Seq,assembly,173,7276370,PRJNA563695,SAMN12742924,Model organism or animal,5955465,RUTGERS,2017-05-19,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844333,Illumina HiSeq 2500,not applicable,L3229,SINGLE,Reduced Representation,GENOMIC,L3229,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_115_L3229,male,SRP220170,tail fin,,
SRR10114915,RAD-Seq,assembly,173,21759010,PRJNA563695,SAMN12742923,Model organism or animal,9324223,RUTGERS,2017-05-19,public,"sra,run.zq,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844332,Illumina HiSeq 2500,not applicable,L3226,SINGLE,Reduced Representation,GENOMIC,L3226,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_118_L3226,not applicable,SRP220170,tail fin,,
SRR10114916,RAD-Seq,assembly,173,41728145,PRJNA563695,SAMN12742922,Model organism or animal,13735308,RUTGERS,2017-05-19,public,"run.zq,bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6844331,Illumina HiSeq 2500,not applicable,L3225,SINGLE,Reduced Representation,GENOMIC,L3225,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_119_L3225,not applicable,SRP220170,tail fin,,
SRR10114917,RAD-Seq,assembly,173,44136295,PRJNA563695,SAMN12742921,Model organism or animal,14312793,RUTGERS,2017-05-19,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844330,Illumina HiSeq 2500,not applicable,L3224,SINGLE,Reduced Representation,GENOMIC,L3224,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_120_L3224,female,SRP220170,tail fin,,
SRR10114918,RAD-Seq,assembly,173,69323959,PRJNA563695,SAMN12742920,Model organism or animal,20174214,RUTGERS,2017-05-19,public,"sra,run.zq,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844329,Illumina HiSeq 2500,not applicable,L3222,SINGLE,Reduced Representation,GENOMIC,L3222,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_122_L3222,not applicable,SRP220170,tail fin,,
SRR10114919,RAD-Seq,assembly,173,3823611,PRJNA563695,SAMN12742919,Model organism or animal,5113835,RUTGERS,2017-05-19,public,"run.zq,sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844328,Illumina HiSeq 2500,not applicable,L3220,SINGLE,Reduced Representation,GENOMIC,L3220,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL17_124_L3220,not applicable,SRP220170,tail fin,,
SRR10114920,RAD-Seq,assembly,143,66747297,PRJNA563695,SAMN12742917,Model organism or animal,24456831,RUTGERS,2016-05-12,public,"bam,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844327,Illumina HiSeq 2500,not applicable,L3168,SINGLE,Reduced Representation,GENOMIC,L3168,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_030_L3168,male,SRP220170,tail fin,,
SRR10114921,RAD-Seq,assembly,143,54943551,PRJNA563695,SAMN12742916,Model organism or animal,21854867,RUTGERS,2016-05-12,public,"sra,run.zq,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844326,Illumina HiSeq 2500,not applicable,L3167,SINGLE,Reduced Representation,GENOMIC,L3167,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_028_L3167,female,SRP220170,tail fin,,
SRR10114922,RAD-Seq,assembly,143,37317315,PRJNA563695,SAMN12742915,Model organism or animal,17770269,RUTGERS,2016-05-12,public,"run.zq,sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844325,Illumina HiSeq 2500,not applicable,L3166,SINGLE,Reduced Representation,GENOMIC,L3166,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_024_L3166,female,SRP220170,tail fin,,
SRR10114923,RAD-Seq,assembly,143,78341165,PRJNA563695,SAMN12742470,Model organism or animal,31103251,RUTGERS,2015-06-14,public,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844324,Illumina HiSeq 2500,not applicable,L2624,SINGLE,Reduced Representation,GENOMIC,L2624,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_362989_L2624,male,SRP220170,tail fin,,
SRR10114924,RAD-Seq,assembly,143,57055573,PRJNA563695,SAMN12742914,Model organism or animal,22377138,RUTGERS,2016-05-13,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844323,Illumina HiSeq 2500,not applicable,L3164,SINGLE,Reduced Representation,GENOMIC,L3164,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_033_L3164,male,SRP220170,tail fin,,
SRR10114925,RAD-Seq,assembly,143,71738902,PRJNA563695,SAMN12742913,Model organism or animal,25678434,RUTGERS,2016-05-13,public,"sra,bam,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844322,Illumina HiSeq 2500,not applicable,L3162,SINGLE,Reduced Representation,GENOMIC,L3162,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_032_L3162,male,SRP220170,tail fin,,
SRR10114926,RAD-Seq,assembly,143,47036735,PRJNA563695,SAMN12742912,Model organism or animal,20077115,RUTGERS,2016-05-12,public,"sra,run.zq,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844321,Illumina HiSeq 2500,not applicable,L3161,SINGLE,Reduced Representation,GENOMIC,L3161,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_020_L3161,female,SRP220170,tail fin,,
SRR10114927,RAD-Seq,assembly,143,67127624,PRJNA563695,SAMN12742911,Model organism or animal,24636758,RUTGERS,2016-05-12,public,"sra,bam,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844320,Illumina HiSeq 2500,not applicable,L3160,SINGLE,Reduced Representation,GENOMIC,L3160,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_022_L3160,female,SRP220170,tail fin,,
SRR10114928,RAD-Seq,assembly,143,51135954,PRJNA563695,SAMN12742910,Model organism or animal,21185728,RUTGERS,2016-05-12,public,"run.zq,bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844319,Illumina HiSeq 2500,not applicable,L3158,SINGLE,Reduced Representation,GENOMIC,L3158,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_025_L3158,female,SRP220170,tail fin,,
SRR10114929,RAD-Seq,assembly,143,60323070,PRJNA563695,SAMN12742909,Model organism or animal,23206283,RUTGERS,2016-05-13,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844318,Illumina HiSeq 2500,not applicable,L3157,SINGLE,Reduced Representation,GENOMIC,L3157,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_035_L3157,female,SRP220170,tail fin,,
SRR10114930,RAD-Seq,assembly,143,70062444,PRJNA563695,SAMN12742908,Model organism or animal,25158044,RUTGERS,2016-05-12,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844317,Illumina HiSeq 2500,not applicable,L3155,SINGLE,Reduced Representation,GENOMIC,L3155,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_026_L3155,male,SRP220170,tail fin,,
SRR10114931,RAD-Seq,assembly,143,87996261,PRJNA563695,SAMN12742907,Model organism or animal,29335845,RUTGERS,2016-05-12,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844316,Illumina HiSeq 2500,not applicable,L3153,SINGLE,Reduced Representation,GENOMIC,L3153,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_021_L3153,male,SRP220170,tail fin,,
SRR10114932,RAD-Seq,assembly,143,66004252,PRJNA563695,SAMN12742905,Model organism or animal,24446231,RUTGERS,2015-05-29,public,"sra,run.zq,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844315,Illumina HiSeq 2500,not applicable,L3151,SINGLE,Reduced Representation,GENOMIC,L3151,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_373943_L3151,male,SRP220170,tail fin,,
SRR10114933,RAD-Seq,assembly,143,65074857,PRJNA563695,SAMN12742904,Model organism or animal,24210441,RUTGERS,2016-05-12,public,"bam,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844314,Illumina HiSeq 2500,not applicable,L3150,SINGLE,Reduced Representation,GENOMIC,L3150,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_009_L3150,female,SRP220170,tail fin,,
SRR10114934,RAD-Seq,assembly,143,126386074,PRJNA563695,SAMN12742469,Model organism or animal,43391486,RUTGERS,2015-06-14,public,"run.zq,sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844313,Illumina HiSeq 2500,not applicable,L2623,SINGLE,Reduced Representation,GENOMIC,L2623,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_355880_L2623,female,SRP220170,tail fin,,
SRR10114935,RAD-Seq,assembly,143,62856978,PRJNA563695,SAMN12742903,Model organism or animal,23671326,RUTGERS,2016-05-12,public,"run.zq,bam,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844312,Illumina HiSeq 2500,not applicable,L3149,SINGLE,Reduced Representation,GENOMIC,L3149,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_023_L3149,male,SRP220170,tail fin,,
SRR10114936,RAD-Seq,assembly,143,78389556,PRJNA563695,SAMN12742902,Model organism or animal,27086463,RUTGERS,2016-05-12,public,"sra,bam,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844311,Illumina HiSeq 2500,not applicable,L3148,SINGLE,Reduced Representation,GENOMIC,L3148,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_027_L3148,female,SRP220170,tail fin,,
SRR10114937,RAD-Seq,assembly,143,71644272,PRJNA563695,SAMN12742901,Model organism or animal,25738906,RUTGERS,2016-05-12,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844310,Illumina HiSeq 2500,not applicable,L3147,SINGLE,Reduced Representation,GENOMIC,L3147,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_003_L3147,female,SRP220170,tail fin,,
SRR10114938,RAD-Seq,assembly,143,78210034,PRJNA563695,SAMN12742899,Model organism or animal,27269525,RUTGERS,2016-05-12,public,"run.zq,sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844309,Illumina HiSeq 2500,not applicable,L3143,SINGLE,Reduced Representation,GENOMIC,L3143,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_029_L3143,female,SRP220170,tail fin,,
SRR10114939,RAD-Seq,assembly,143,47233429,PRJNA563695,SAMN12742898,Model organism or animal,20149508,RUTGERS,2016-05-12,public,"run.zq,sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844308,Illumina HiSeq 2500,not applicable,L3142,SINGLE,Reduced Representation,GENOMIC,L3142,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_017_L3142,male,SRP220170,tail fin,,
SRR10114940,RAD-Seq,assembly,143,77950073,PRJNA563695,SAMN12742897,Model organism or animal,27062394,RUTGERS,2016-05-12,public,"run.zq,sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844307,Illumina HiSeq 2500,not applicable,L3135,SINGLE,Reduced Representation,GENOMIC,L3135,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_014_L3135,female,SRP220170,tail fin,,
SRR10114941,RAD-Seq,assembly,143,62613511,PRJNA563695,SAMN12742896,Model organism or animal,24195685,RUTGERS,2016-05-12,public,"bam,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844306,Illumina HiSeq 2500,not applicable,L3134,SINGLE,Reduced Representation,GENOMIC,L3134,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_015_L3134,male,SRP220170,tail fin,,
SRR10114942,RAD-Seq,assembly,143,62429819,PRJNA563695,SAMN12742895,Model organism or animal,23777651,RUTGERS,2016-05-12,public,"run.zq,bam,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844305,Illumina HiSeq 2500,not applicable,L3131,SINGLE,Reduced Representation,GENOMIC,L3131,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_004_L3131,male,SRP220170,tail fin,,
SRR10114943,RAD-Seq,assembly,143,76643647,PRJNA563695,SAMN12742894,Model organism or animal,26871576,RUTGERS,2016-05-12,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844304,Illumina HiSeq 2500,not applicable,L3130,SINGLE,Reduced Representation,GENOMIC,L3130,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_016_L3130,not applicable,SRP220170,tail fin,,
SRR10114944,RAD-Seq,assembly,143,72334249,PRJNA563695,SAMN12742893,Model organism or animal,25753413,RUTGERS,2016-05-12,public,"sra,run.zq,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844303,Illumina HiSeq 2500,not applicable,L3129,SINGLE,Reduced Representation,GENOMIC,L3129,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_012_L3129,female,SRP220170,tail fin,,
SRR10114945,RAD-Seq,assembly,143,78379955,PRJNA563695,SAMN12742468,Model organism or animal,30781973,RUTGERS,2015-06-13,public,"bam,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844302,Illumina HiSeq 2500,not applicable,L2622,SINGLE,Reduced Representation,GENOMIC,L2622,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_356398_L2622,male,SRP220170,tail fin,,
SRR10114946,RAD-Seq,assembly,143,62468319,PRJNA563695,SAMN12742892,Model organism or animal,23781697,RUTGERS,2016-05-12,public,"sra,run.zq,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844301,Illumina HiSeq 2500,not applicable,L3126,SINGLE,Reduced Representation,GENOMIC,L3126,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_019_L3126,male,SRP220170,tail fin,,
SRR10114947,RAD-Seq,assembly,143,55914125,PRJNA563695,SAMN12742891,Model organism or animal,22177780,RUTGERS,2016-05-12,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844300,Illumina HiSeq 2500,not applicable,L3125,SINGLE,Reduced Representation,GENOMIC,L3125,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_013_L3125,male,SRP220170,tail fin,,
SRR10114948,RAD-Seq,assembly,143,86071604,PRJNA563695,SAMN12742890,Model organism or animal,28835349,RUTGERS,2016-05-12,public,"bam,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844299,Illumina HiSeq 2500,not applicable,L3124,SINGLE,Reduced Representation,GENOMIC,L3124,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_018_L3124,not applicable,SRP220170,tail fin,,
SRR10114949,RAD-Seq,assembly,143,55299440,PRJNA563695,SAMN12742889,Model organism or animal,22007219,RUTGERS,2016-05-12,public,"bam,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844298,Illumina HiSeq 2500,not applicable,L3123,SINGLE,Reduced Representation,GENOMIC,L3123,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_006_L3123,male,SRP220170,tail fin,,
SRR10114950,RAD-Seq,assembly,143,80094114,PRJNA563695,SAMN12742887,Model organism or animal,26748624,RUTGERS,2016-05-13,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844297,Illumina HiSeq 2500,not applicable,L3114,SINGLE,Reduced Representation,GENOMIC,L3114,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_031_L3114,not applicable,SRP220170,tail fin,,
