library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	assembly	biosample_accession
L5478	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5478-RG.bam	NA	NA
L5479	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5479-RG.bam	NA	NA
L5480	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5480-RG.bam	NA	NA
L5481	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5481-RG.bam	NA	NA
L5482	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5482-RG.bam	NA	NA
L5483	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5483-RG.bam	NA	NA
L5484	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5484-RG.bam	NA	NA
L5485	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5485-RG.bam	NA	NA
L5486	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5486-RG.bam	NA	NA
L5487	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5487-RG.bam	NA	NA
L5488	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5488-RG.bam	NA	NA
L5489	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5489-RG.bam	NA	NA
L5490	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5490-RG.bam	NA	NA
L5491	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5491-RG.bam	NA	NA
L5492	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5492-RG.bam	NA	NA
L5493	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5493-RG.bam	NA	NA
L5494	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5494-RG.bam	NA	NA
L5495	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5495-RG.bam	NA	NA
L5496	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5496-RG.bam	NA	NA
L5497	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5497-RG.bam	NA	NA
L5498	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5498-RG.bam	NA	NA
L5499	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5499-RG.bam	NA	NA
L5500	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5500-RG.bam	NA	NA
L5501	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5501-RG.bam	NA	NA
L5502	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5502-RG.bam	NA	NA
L5503	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5503-RG.bam	NA	NA
L5504	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5504-RG.bam	NA	NA
L5521	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5521-RG.bam	NA	NA
L5536	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5536-RG.bam	NA	NA
L5537	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5537-RG.bam	NA	NA
L5538	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5538-RG.bam	NA	NA
L5539	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5539-RG.bam	NA	NA
L5542	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5542-RG.bam	NA	NA
L5543	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5543-RG.bam	NA	NA
L5546	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5546-RG.bam	NA	NA
L5547	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5547-RG.bam	NA	NA
L5548	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5548-RG.bam	NA	NA
L5549	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5549-RG.bam	NA	NA
L5550	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5550-RG.bam	NA	NA
L5551	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5551-RG.bam	NA	NA
L5552	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5552-RG.bam	NA	NA
L5553	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5553-RG.bam	NA	NA
L5554	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5554-RG.bam	NA	NA
L5555	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5555-RG.bam	NA	NA
L5556	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5556-RG.bam	NA	NA
L5557	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5557-RG.bam	NA	NA
L5558	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5558-RG.bam	NA	NA
L5560	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5560-RG.bam	NA	NA
L5561	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5561-RG.bam	NA	NA
L5562	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5562-RG.bam	NA	NA
L5563	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5563-RG.bam	NA	NA
L5564	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5564-RG.bam	NA	NA
L5565	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5565-RG.bam	NA	NA
L5566	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5566-RG.bam	NA	NA
L5567	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5567-RG.bam	NA	NA
L5568	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5568-RG.bam	NA	NA
L5569	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5569-RG.bam	NA	NA
L5574	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5574-RG.bam	NA	NA
L5575	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5575-RG.bam	NA	NA
L5576	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5576-RG.bam	NA	NA
L5577	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5577-RG.bam	NA	NA
L5578	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5578-RG.bam	NA	NA
L5579	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5579-RG.bam	NA	NA
L5580	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5580-RG.bam	NA	NA
L5581	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5581-RG.bam	NA	NA
L5582	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5582-RG.bam	NA	NA
L5583	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5583-RG.bam	NA	NA
L5584	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5584-RG.bam	NA	NA
L5585	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5585-RG.bam	NA	NA
L5586	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5586-RG.bam	NA	NA
L5587	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5587-RG.bam	NA	NA
L5588	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5588-RG.bam	NA	NA
L5589	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5589-RG.bam	NA	NA
L5590	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5590-RG.bam	NA	NA
L5591	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5591-RG.bam	NA	NA
L5592	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5592-RG.bam	NA	NA
L5593	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5593-RG.bam	NA	NA
L5594	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5594-RG.bam	NA	NA
L5595	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5595-RG.bam	NA	NA
L5596	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5596-RG.bam	NA	NA
L5597	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5597-RG.bam	NA	NA
L5598	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5598-RG.bam	NA	NA
L5599	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5599-RG.bam	NA	NA
L5600	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5600-RG.bam	NA	NA
L5601	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5601-RG.bam	NA	NA
L5602	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5602-RG.bam	NA	NA
L5606	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5606-RG.bam	NA	NA
L5607	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5607-RG.bam	NA	NA
L5608	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5608-RG.bam	NA	NA
L5609	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5609-RG.bam	NA	NA
L5610	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5610-RG.bam	NA	NA
L5611	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5611-RG.bam	NA	NA
L5612	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5612-RG.bam	NA	NA
L5614	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5614-RG.bam	NA	NA
L5615	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5615-RG.bam	NA	NA
L5618	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5618-RG.bam	NA	NA
L5620	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5620-RG.bam	NA	NA
L5621	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5621-RG.bam	NA	NA
L5622	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5622-RG.bam	NA	NA
L5637	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5637-RG.bam	NA	NA
L5638	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5638-RG.bam	NA	NA
L5639	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5639-RG.bam	NA	NA
L5640	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5640-RG.bam	NA	NA
L5641	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L5641-RG.bam	NA	NA
